,year,month,adm_code,so2
8732,2014,12,620500,334.02097902097904
8733,2014,12,211200,535.125
8735,2014,12,220500,447.3690476190476
8736,2014,12,150500,350.3604826546003
8737,2014,12,610200,613.8378378378378
8738,2014,12,340700,369.8965517241379
8739,2014,12,520600,292.64285714285717
8741,2014,12,650400,228.84960422163587
8744,2014,12,371000,386.8
8745,2014,12,370700,1076.5228758169935
8746,2014,12,610500,641.9763779527559
8747,2014,12,330300,277.8349514563107
8749,2014,12,532600,227.21863799283153
8750,2014,12,150300,981.125
8751,2014,12,150900,496.4224872231687
8752,2014,12,650100,275.89032258064515
8753,2014,12,320200,458.44444444444446
8754,2014,12,340200,360.48148148148147
8755,2014,12,640300,575.5348837209302
8756,2014,12,450400,320.13513513513516
8759,2014,12,420100,478.9875
8760,2014,12,620600,746.9792284866469
8761,2014,12,610100,582.1782178217821
8762,2014,12,630100,509.0
8763,2014,12,532800,122.55621301775147
8764,2014,12,152500,503.92806394316165
8766,2014,12,421200,420.8241758241758
8767,2014,12,610400,524.1683168316831
8768,2014,12,810000,156.42857142857142
8769,2014,12,430300,444.5777777777778
8770,2014,12,433100,253.2108843537415
8771,2014,12,420600,486.27027027027026
8772,2014,12,420900,510.1264367816092
8773,2014,12,140900,619.3861003861003
8774,2014,12,410700,870.0588235294117
8775,2014,12,360500,350.76666666666665
8776,2014,12,411500,495.646408839779
8777,2014,12,130500,1117.6746031746031
8778,2014,12,152200,169.09034267912773
8779,2014,12,320300,794.3818181818182
8780,2014,12,411000,833.9591836734694
8781,2014,12,341800,355.47899159663865
8782,2014,12,511800,264.1914893617021
8783,2014,12,370600,501.94890510948903
8784,2014,12,610600,535.0586666666667
8785,2014,12,222400,317.04375
8786,2014,12,320900,417.13475177304963
8787,2014,12,321000,427.1186440677966
8788,2014,12,441700,274.375
8789,2014,12,140300,1189.7173913043478
8790,2014,12,230700,140.71898734177216
8791,2014,12,654000,250.81402936378467
8792,2014,12,511500,285.7795275590551
8793,2014,12,420500,356.7313432835821
8794,2014,12,360900,353.093567251462
8795,2014,12,430900,388.295652173913
8796,2014,12,640100,1030.2173913043478
8797,2014,12,360600,380.7352941176471
8798,2014,12,210800,564.8333333333334
8799,2014,12,431100,376.4228855721393
8800,2014,12,610800,485.240990990991
8801,2014,12,450900,310.82142857142856
8802,2014,12,632700,158.13695219123505
8803,2014,12,530400,218.448
8804,2014,12,430600,391.3333333333333
8805,2014,12,445300,321.0
8806,2014,12,140800,853.3687943262412
8807,2014,12,370400,1078.2926829268292
8808,2014,12,440800,193.8404255319149
8809,2014,12,430800,217.34444444444443
8810,2014,12,130700,510.25384615384615
8811,2014,12,620700,545.2010050251256
8812,2014,12,350600,165.13888888888889
8813,2014,12,220100,434.87900355871886
8814,2014,12,430100,369.4036697247706
8815,2014,12,140400,818.6737588652483
8816,2014,12,530600,347.7450980392157
8817,2014,12,441200,336.23880597014926
8818,2014,12,321100,389.5263157894737
8819,2014,12,410100,873.5972222222222
8820,2014,12,442000,261.6666666666667
8821,2014,12,640500,483.5174825174825
8822,2014,12,500000,290.76771653543307
8823,2014,12,330900,193.0
8824,2014,12,411600,722.3898305084746
8825,2014,12,440400,226.55555555555554
8826,2014,12,430200,358.7319587628866
8827,2014,12,411700,617.0340136054422
8828,2014,12,512000,267.72
8829,2014,12,370300,1402.4406779661017
8830,2014,12,510300,274.475
8831,2014,12,520300,349.0388692579505
8832,2015,1,513200,195.1002506265664
8833,2015,1,652900,211.31014492753624
8835,2015,1,152900,597.6602513747055
8836,2015,1,654300,294.68876080691643
8837,2015,1,542500,122.24992314786351
8838,2015,1,610900,327.7733333333333
8839,2015,1,340800,288.2170542635659
8840,2015,1,520400,370.0813953488372
8841,2015,1,410500,939.4931506849315
8842,2015,1,210300,689.46875
8843,2015,1,150800,536.2220630372493
8844,2015,1,652800,154.69215210355986
8845,2015,1,511900,190.44736842105263
8846,2015,1,220800,300.1245791245791
8848,2015,1,220600,587.9421052631579
8849,2015,1,620400,676.7839195979899
8850,2015,1,451000,230.59748427672955
8851,2015,1,340300,365.96610169491527
8852,2015,1,150200,594.71335504886
8853,2015,1,610300,423.5081967213115
8854,2015,1,130600,997.9825327510918
8855,2015,1,530500,147.25595238095238
8857,2015,1,450500,176.04
8858,2015,1,110000,439.39080459770116
8860,2015,1,210500,731.0555555555555
8861,2015,1,520500,326.2258064516129
8862,2015,1,371600,910.0947368421052
8863,2015,1,341600,382.01234567901236
8864,2015,1,652700,236.6824817518248
8865,2015,1,130900,917.5294117647059
8866,2015,1,540300,102.07899807321773
8867,2015,1,652300,282.11976047904193
8869,2015,1,430700,356.20359281437123
8870,2015,1,320400,340.175
8871,2015,1,211300,751.075117370892
8872,2015,1,445100,176.65384615384616
8873,2015,1,431000,290.94827586206895
8874,2015,1,510100,241.3925925925926
8875,2015,1,130800,552.6768149882904
8877,2015,1,341700,253.14102564102564
8878,2015,1,150400,756.9603340292275
8879,2015,1,451400,197.16129032258064
8880,2015,1,341100,251.984375
8881,2015,1,532300,241.1945525291829
8882,2015,1,511700,218.55345911949686
8883,2015,1,532900,136.2173913043478
8884,2015,1,210200,668.3826086956522
8885,2015,1,230600,332.80876494023903
8886,2015,1,140200,626.0264900662252
8887,2015,1,232700,242.9696261682243
8888,2015,1,210600,663.1493506493506
8889,2015,1,460400,72.41379310344827
8890,2015,1,533100,153.66336633663366
8891,2015,1,510600,199.0
8892,2015,1,371400,891.561403508772
8893,2015,1,533400,112.22325581395349
8895,2015,1,621100,613.4787234042553
8897,2015,1,441900,171.82608695652175
8898,2015,1,370500,758.2205882352941
8899,2015,1,150600,616.8015435501654
8900,2015,1,420700,404.73333333333335
8901,2015,1,422800,269.0929203539823
8902,2015,1,450600,191.14583333333334
8903,2015,1,440600,256.5
8904,2015,1,350100,125.58762886597938
8905,2015,1,210400,668.1570247933885
8906,2015,1,361000,312.7440476190476
8907,2015,1,210900,676.1271186440678
8908,2015,1,341200,387.1515151515151
8909,2015,1,623000,337.3618784530387
8910,2015,1,513300,140.50353107344634
8911,2015,1,360700,286.7236467236467
8912,2015,1,640400,443.8952380952381
8913,2015,1,511600,285.88524590163934
8914,2015,1,510800,259.86708860759495
8915,2015,1,440100,216.36206896551724
8916,2015,1,450800,258.8829787234043
8917,2015,1,520100,364.65714285714284
8918,2015,1,450300,297.4065040650407
8919,2015,1,632600,230.33333333333334
8920,2015,1,230100,475.312091503268
8921,2015,1,650500,238.91539986781228
8922,2015,1,632200,361.75358166189113
8923,2015,1,630200,510.4296875
8924,2015,1,460100,71.6
8925,2015,1,632500,250.38041002277905
8926,2015,1,632800,197.3564585398084
8927,2015,1,130400,1042.4032258064517
8928,2015,1,610700,269.8423076923077
8929,2015,1,330100,226.70700636942675
8930,2015,1,340100,256.47222222222223
8931,2015,1,653200,159.793777423215
8932,2015,1,451200,233.0608108108108
8933,2015,1,441600,189.46099290780143
8934,2015,1,371700,713.1764705882352
8935,2015,1,451100,217.8761904761905
8936,2015,1,410600,871.55
8937,2015,1,230400,165.29943502824858
8938,2015,1,231100,238.7764277035237
8939,2015,1,131100,971.4444444444445
8940,2015,1,430400,399.8357142857143
8941,2015,1,532500,216.00696864111498
8942,2015,1,150100,762.3722222222223
8943,2015,1,150700,251.9688888888889
8945,2015,1,211400,769.3786407766991
8946,2015,1,330500,283.43636363636364
8947,2015,1,431200,374.368
8948,2015,1,320800,313.04040404040404
8949,2015,1,340600,369.89285714285717
8950,2015,1,340400,294.47169811320754
8951,2015,1,421100,320.6441717791411
8952,2015,1,632300,307.00564971751413
8953,2015,1,341000,136.64444444444445
8954,2015,1,420200,343.76190476190476
8955,2015,1,441300,153.21052631578948
8956,2015,1,230300,298.1953125
8957,2015,1,360800,346.21120689655174
8958,2015,1,220200,516.4645161290323
8959,2015,1,370100,975.1386138613861
8960,2015,1,370800,790.7363636363636
8962,2015,1,230800,214.69948186528498
8963,2015,1,330400,367.64864864864865
8964,2015,1,620200,345.2142857142857
8965,2015,1,440700,207.94736842105263
8966,2015,1,410800,941.8048780487804
8967,2015,1,445200,194.02173913043478
8968,2015,1,620300,1000.0897435897435
8969,2015,1,330700,316.19
8970,2015,1,210700,686.1122448979592
8971,2015,1,140500,1089.5111111111112
8972,2015,1,140700,1276.8192771084337
8973,2015,1,420800,427.025
8974,2015,1,421000,396.27272727272725
8975,2015,1,360200,197.22
8976,2015,1,360400,331.46927374301674
8977,2015,1,620900,280.99324704558245
8978,2015,1,653100,181.19663418954826
8979,2015,1,410200,630.3728813559322
8981,2015,1,650200,103.91954022988506
8982,2015,1,653000,181.47107438016528
8983,2015,1,530100,239.80208333333334
8985,2015,1,540100,103.51824817518248
8986,2015,1,451300,275.8135593220339
8987,2015,1,620100,592.984962406015
8988,2015,1,131000,716.4179104477612
8990,2015,1,511100,240.8050847457627
8991,2015,1,530700,175.44864864864866
8992,2015,1,331100,235.8930817610063
8993,2015,1,320700,439.9142857142857
8994,2015,1,513400,232.06422018348624
8995,2015,1,211000,863.9019607843137
8996,2015,1,220400,546.5087719298245
8997,2015,1,371500,797.7674418604652
8998,2015,1,540400,91.67230046948357
8999,2015,1,530900,175.09478672985782
9000,2015,1,141000,1476.419512195122
9002,2015,1,622900,763.3414634146342
9003,2015,1,371300,689.906432748538
9005,2015,1,450200,259.56363636363636
9006,2015,1,341500,265.06206896551726
9007,2015,1,520200,286.82758620689657
9008,2015,1,350800,247.6315789473684
9009,2015,1,621200,269.4664179104478
9010,2015,1,431300,399.94805194805195
9011,2015,1,510500,317.39473684210526
9012,2015,1,410300,709.1753246753246
9013,2015,1,411100,530.9230769230769
9014,2015,1,141100,1124.1635514018692
9015,2015,1,340500,295.2631578947368
9016,2015,1,440900,267.6354166666667
9017,2015,1,511400,245.265625
9018,2015,1,441400,168.97841726618705
9019,2015,1,510700,215.5130890052356
9020,2015,1,231000,391.25
9021,2015,1,540600,114.2693781314471
9022,2015,1,360100,317.55223880597015
9023,2015,1,511300,205.925
9024,2015,1,320100,289.57142857142856
9025,2015,1,450100,221.13917525773195
9026,2015,1,350700,262.3958333333333
9027,2015,1,320600,320.4177215189873
9028,2015,1,411300,431.1146245059289
9029,2015,1,511000,316.0943396226415
9030,2015,1,330200,266.9493670886076
9031,2015,1,350900,150.10280373831776
9032,2015,1,533300,101.7557251908397
9033,2015,1,510400,345.7083333333333
9034,2015,1,211100,540.0526315789474
9035,2015,1,410400,612.8441558441558
9036,2015,1,620800,721.5607476635514
9037,2015,1,360300,306.43243243243245
9038,2015,1,350300,106.75
9039,2015,1,410900,707.7441860465116
9040,2015,1,530800,147.03608247422682
9041,2015,1,230900,282.98387096774195
9042,2015,1,230200,238.04572564612326
9044,2015,1,522600,274.8021978021978
9045,2015,1,522700,283.8958333333333
9046,2015,1,522300,261.0733333333333
9047,2015,1,450700,253.42391304347825
9048,2015,1,130300,745.9102564102565
9049,2015,1,370200,538.4466019417475
9050,2015,1,441800,270.61538461538464
9051,2015,1,621000,580.1734317343173
9054,2015,1,530300,268.83011583011586
9055,2015,1,330800,276.9493670886076
9056,2015,1,350500,158.5
9057,2015,1,540200,100.7118138424821
9058,2015,1,371100,559.5
9059,2015,1,411200,613.4255319148937
9060,2015,1,350400,269.92788461538464
9061,2015,1,460200,81.5
9062,2015,1,350200,120.45454545454545
9063,2015,1,540500,89.93931034482759
9064,2015,1,440500,209.6875
9065,2015,1,441500,149.10256410256412
9066,2015,1,611000,356.5549738219895
9067,2015,1,411400,509.7047619047619
9068,2015,1,310000,314.59016393442624
9069,2015,1,361100,321.0574162679426
9070,2015,1,440200,268.23952095808386
9071,2015,1,430500,413.8449197860963
9072,2015,1,330600,316.06410256410254
9073,2015,1,440300,126.07692307692308
9075,2015,1,210100,828.7753623188406
9076,2015,1,420300,335.7510917030568
9078,2015,1,130100,1140.6258503401361
9079,2015,1,640200,1158.3181818181818
9081,2015,1,230500,246.52091254752852
9082,2015,1,140600,959.0818181818182
9083,2015,1,220300,505.01801801801804
9084,2015,1,220700,434.62083333333334
9085,2015,1,320500,324.9
9086,2015,1,321300,366.5529411764706
9087,2015,1,341300,448.979797979798
9088,2015,1,231200,360.9101941747573
9089,2015,1,421300,357.0
9090,2015,1,510900,237.37254901960785
9091,2015,1,654200,164.55175600739372
9093,2015,1,331000,220.14814814814815
9094,2015,1,140100,1360.0833333333333
9095,2015,1,370900,849.775
9096,2015,1,321200,345.66037735849056
9097,2015,1,130200,741.5193798449612
9098,2015,1,120000,677.8508771929825
9100,2015,1,620500,514.1748251748252
9101,2015,1,211200,611.6388888888889
9103,2015,1,220500,676.4285714285714
9104,2015,1,150500,441.3710407239819
9105,2015,1,610200,628.3783783783783
9106,2015,1,340700,384.86206896551727
9107,2015,1,520600,280.1607142857143
9109,2015,1,650400,279.93139841688657
9112,2015,1,371000,344.24
9113,2015,1,370700,806.9673202614379
9114,2015,1,610500,672.8818897637796
9115,2015,1,330300,205.0097087378641
9117,2015,1,532600,195.25806451612902
9118,2015,1,150300,1151.5
9119,2015,1,150900,519.0511073253833
9120,2015,1,650100,337.6258064516129
9121,2015,1,320200,369.31111111111113
9122,2015,1,340200,341.2962962962963
9123,2015,1,640300,489.7267441860465
9124,2015,1,450400,263.54954954954957
9127,2015,1,420100,359.6875
9128,2015,1,620600,745.353115727003
9129,2015,1,610100,489.91089108910893
9130,2015,1,630100,353.19736842105266
9131,2015,1,532800,126.28994082840237
9132,2015,1,152500,511.8490230905862
9134,2015,1,421200,318.0879120879121
9135,2015,1,610400,598.6435643564356
9136,2015,1,810000,132.14285714285714
9137,2015,1,430300,360.68888888888887
9138,2015,1,433100,278.83673469387753
9139,2015,1,420600,374.4216216216216
9140,2015,1,420900,340.1264367816092
9141,2015,1,140900,1017.3166023166024
9142,2015,1,410700,821.7882352941176
9143,2015,1,360500,462.8666666666667
9144,2015,1,411500,329.90055248618785
9145,2015,1,130500,1123.936507936508
9146,2015,1,152200,235.89096573208724
9147,2015,1,320300,576.1272727272727
9148,2015,1,411000,650.1020408163265
9149,2015,1,341800,244.73949579831933
9150,2015,1,511800,210.7304964539007
9151,2015,1,370600,448.77372262773724
9152,2015,1,610600,647.032
9153,2015,1,222400,426.7083333333333
9154,2015,1,320900,306.97872340425533
9155,2015,1,321000,327.3728813559322
9156,2015,1,441700,197.734375
9157,2015,1,140300,1222.6739130434783
9158,2015,1,230700,187.21518987341773
9159,2015,1,654000,227.56606851549756
9160,2015,1,511500,286.6377952755906
9161,2015,1,420500,345.2487562189055
9162,2015,1,360900,355.2456140350877
9163,2015,1,430900,386.8695652173913
9164,2015,1,640100,1023.5507246376811
9165,2015,1,360600,355.5
9166,2015,1,210800,636.9814814814815
9167,2015,1,431100,356.0497512437811
9168,2015,1,610800,556.6216216216217
9169,2015,1,450900,353.9107142857143
9170,2015,1,632700,147.54033864541833
9171,2015,1,530400,193.48
9172,2015,1,430600,345.5072463768116
9173,2015,1,445300,285.15942028985506
9174,2015,1,140800,1044.9929078014184
9175,2015,1,370400,744.439024390244
9176,2015,1,440800,158.80851063829786
9177,2015,1,430800,244.57777777777778
9178,2015,1,130700,497.83076923076925
9179,2015,1,620700,576.5979899497487
9180,2015,1,350600,174.63888888888889
9181,2015,1,220100,553.5124555160143
9182,2015,1,430100,345.11009174311926
9183,2015,1,140400,1068.9574468085107
9184,2015,1,530600,305.2401960784314
9185,2015,1,441200,277.55970149253733
9186,2015,1,321100,323.94736842105266
9187,2015,1,410100,788.875
9188,2015,1,442000,208.53333333333333
9189,2015,1,640500,520.2797202797203
9190,2015,1,500000,281.8963254593176
9191,2015,1,330900,150.8
9192,2015,1,411600,457.27966101694915
9193,2015,1,440400,183.0
9194,2015,1,430200,320.2680412371134
9195,2015,1,411700,461.48979591836735
9196,2015,1,512000,363.56
9197,2015,1,370300,1145.9661016949153
9198,2015,1,510300,278.175
9199,2015,1,520300,309.23674911660777
9200,2015,2,513200,173.95739348370927
9201,2015,2,652900,181.84202898550726
9203,2015,2,152900,452.5879811468971
9204,2015,2,654300,249.81772334293947
9205,2015,2,542500,117.99292960344297
9206,2015,2,610900,247.76444444444445
9207,2015,2,340800,229.19379844961242
9208,2015,2,520400,305.59302325581393
9209,2015,2,410500,661.8356164383562
9210,2015,2,210300,562.03125
9211,2015,2,150800,411.0401146131805
9212,2015,2,652800,129.3794498381877
9213,2015,2,511900,137.0438596491228
9214,2015,2,220800,234.58585858585857
9216,2015,2,220600,399.40526315789475
9217,2015,2,620400,509.46231155778895
9218,2015,2,451000,196.47798742138366
9219,2015,2,340300,300.23728813559325
9220,2015,2,150200,453.23778501628664
9221,2015,2,610300,362.0054644808743
9222,2015,2,130600,776.5502183406113
9223,2015,2,530500,134.82142857142858
9225,2015,2,450500,120.04
9226,2015,2,110000,361.6954022988506
9228,2015,2,210500,587.5
9229,2015,2,520500,268.34274193548384
9230,2015,2,371600,724.0631578947368
9231,2015,2,341600,324.38271604938274
9232,2015,2,652700,227.61313868613138
9233,2015,2,130900,700.7279411764706
9234,2015,2,540300,99.45857418111753
9235,2015,2,652300,230.3940119760479
9237,2015,2,430700,227.01796407185628
9238,2015,2,320400,225.35
9239,2015,2,211300,612.1173708920188
9240,2015,2,445100,133.07692307692307
9241,2015,2,431000,197.44827586206895
9242,2015,2,510100,215.57777777777778
9243,2015,2,130800,447.0117096018735
9245,2015,2,341700,202.2948717948718
9246,2015,2,150400,543.1085594989562
9247,2015,2,451400,136.13548387096773
9248,2015,2,341100,208.59375
9249,2015,2,532300,207.33463035019454
9250,2015,2,511700,164.1509433962264
9251,2015,2,532900,113.00790513833992
9252,2015,2,210200,576.0608695652174
9253,2015,2,230600,262.0517928286853
9254,2015,2,140200,472.21854304635764
9255,2015,2,232700,220.93691588785046
9256,2015,2,210600,539.2142857142857
9257,2015,2,460400,58.03448275862069
9258,2015,2,533100,158.4257425742574
9259,2015,2,510600,169.82142857142858
9260,2015,2,371400,691.3947368421053
9261,2015,2,533400,121.08837209302325
9263,2015,2,621100,464.4255319148936
9265,2015,2,441900,124.0
9266,2015,2,370500,630.6323529411765
9267,2015,2,150600,429.70011025358326
9268,2015,2,420700,308.73333333333335
9269,2015,2,422800,166.13274336283186
9270,2015,2,450600,137.0625
9271,2015,2,440600,171.14705882352942
9272,2015,2,350100,97.58762886597938
9273,2015,2,210400,529.0909090909091
9274,2015,2,361000,218.57738095238096
9275,2015,2,210900,581.271186440678
9276,2015,2,341200,321.8484848484849
9277,2015,2,623000,267.0110497237569
9278,2015,2,513300,139.87782485875707
9279,2015,2,360700,217.3019943019943
9280,2015,2,640400,334.6095238095238
9281,2015,2,511600,221.60655737704917
9282,2015,2,510800,155.71518987341773
9283,2015,2,440100,152.75862068965517
9284,2015,2,450800,207.25531914893617
9285,2015,2,520100,282.64285714285717
9286,2015,2,450300,196.14634146341464
9287,2015,2,632600,222.39807162534436
9288,2015,2,230100,353.5212418300654
9289,2015,2,650500,185.5624586913417
9290,2015,2,632200,323.29226361031516
9291,2015,2,630200,434.4140625
9292,2015,2,460100,56.7
9293,2015,2,632500,226.9362186788155
9294,2015,2,632800,182.32870829203833
9295,2015,2,130400,742.3870967741935
9296,2015,2,610700,201.08846153846153
9297,2015,2,330100,143.27388535031847
9298,2015,2,340100,221.96296296296296
9299,2015,2,653200,147.10131631431992
9300,2015,2,451200,184.6283783783784
9301,2015,2,441600,150.32624113475177
9302,2015,2,371700,544.8067226890756
9303,2015,2,451100,153.8761904761905
9304,2015,2,410600,604.3
9305,2015,2,230400,150.72316384180792
9306,2015,2,231100,191.44106925880922
9307,2015,2,131100,720.0666666666667
9308,2015,2,430400,252.5857142857143
9309,2015,2,532500,166.33101045296166
9310,2015,2,150100,583.5388888888889
9311,2015,2,150700,213.92222222222222
9313,2015,2,211400,657.4757281553398
9314,2015,2,330500,177.07272727272726
9315,2015,2,431200,233.284
9316,2015,2,320800,238.36363636363637
9317,2015,2,340600,316.67857142857144
9318,2015,2,340400,268.0566037735849
9319,2015,2,421100,233.9754601226994
9320,2015,2,632300,262.52542372881356
9321,2015,2,341000,108.77777777777777
9322,2015,2,420200,250.8095238095238
9323,2015,2,441300,122.53684210526316
9324,2015,2,230300,300.55859375
9325,2015,2,360800,223.20689655172413
9326,2015,2,220200,399.4129032258065
9327,2015,2,370100,779.8019801980198
9328,2015,2,370800,630.4
9330,2015,2,230800,187.7357512953368
9331,2015,2,330400,204.97297297297297
9332,2015,2,620200,274.42857142857144
9333,2015,2,440700,155.8815789473684
9334,2015,2,410800,747.1463414634146
9335,2015,2,445200,136.80434782608697
9336,2015,2,620300,647.8333333333334
9337,2015,2,330700,180.49
9338,2015,2,210700,583.704081632653
9339,2015,2,140500,794.4111111111112
9340,2015,2,140700,910.1325301204819
9341,2015,2,420800,303.14166666666665
9342,2015,2,421000,280.9015151515151
9343,2015,2,360200,143.3
9344,2015,2,360400,232.1731843575419
9345,2015,2,620900,243.45469893078223
9346,2015,2,653100,160.88042515500442
9347,2015,2,410200,478.47457627118644
9349,2015,2,650200,108.05747126436782
9350,2015,2,653000,162.7382920110193
9351,2015,2,530100,202.82291666666666
9353,2015,2,540100,101.27372262773723
9354,2015,2,451300,205.09322033898306
9355,2015,2,620100,461.203007518797
9356,2015,2,131000,601.5373134328358
9358,2015,2,511100,179.66101694915255
9359,2015,2,530700,166.57297297297296
9360,2015,2,331100,160.9433962264151
9361,2015,2,320700,339.04285714285714
9362,2015,2,513400,220.51743119266055
9363,2015,2,211000,684.5098039215686
9364,2015,2,220400,411.94736842105266
9365,2015,2,371500,628.2674418604652
9366,2015,2,540400,89.99906103286385
9367,2015,2,530900,173.86729857819904
9368,2015,2,141000,1029.7268292682927
9370,2015,2,622900,651.8170731707318
9371,2015,2,371300,590.4502923976609
9373,2015,2,450200,194.97575757575757
9374,2015,2,341500,209.2551724137931
9375,2015,2,520200,239.4367816091954
9376,2015,2,350800,185.47368421052633
9377,2015,2,621200,215.9962686567164
9378,2015,2,431300,251.05194805194805
9379,2015,2,510500,255.2982456140351
9380,2015,2,410300,555.7207792207793
9381,2015,2,411100,462.6923076923077
9382,2015,2,141100,809.7897196261682
9383,2015,2,340500,222.39473684210526
9384,2015,2,440900,191.3125
9385,2015,2,511400,191.421875
9386,2015,2,441400,133.4820143884892
9387,2015,2,510700,162.40314136125656
9388,2015,2,231000,322.1697247706422
9389,2015,2,540600,105.43265546713823
9390,2015,2,360100,198.47761194029852
9391,2015,2,511300,159.84166666666667
9392,2015,2,320100,216.06349206349208
9393,2015,2,450100,173.8298969072165
9394,2015,2,350700,198.4875
9395,2015,2,320600,223.84810126582278
9396,2015,2,411300,366.6679841897233
9397,2015,2,511000,277.66037735849056
9398,2015,2,330200,164.60759493670886
9399,2015,2,350900,112.08411214953271
9400,2015,2,533300,105.54198473282443
9401,2015,2,510400,303.8333333333333
9402,2015,2,211100,437.44736842105266
9403,2015,2,410400,517.6233766233767
9404,2015,2,620800,537.6168224299065
9405,2015,2,360300,202.51351351351352
9406,2015,2,350300,82.59375
9407,2015,2,410900,504.0
9408,2015,2,530800,157.5798969072165
9409,2015,2,230900,258.33870967741933
9410,2015,2,230200,197.9662027833002
9412,2015,2,522600,203.35164835164835
9413,2015,2,522700,220.77916666666667
9414,2015,2,522300,228.17333333333335
9415,2015,2,450700,185.8695652173913
9416,2015,2,130300,600.8205128205128
9417,2015,2,370200,477.06796116504853
9418,2015,2,441800,208.12426035502958
9419,2015,2,621000,421.16974169741695
9422,2015,2,530300,212.41312741312743
9423,2015,2,330800,162.62025316455697
9424,2015,2,350500,121.96739130434783
9425,2015,2,540200,95.95883054892602
9426,2015,2,371100,494.46153846153845
9427,2015,2,411200,497.3191489361702
9428,2015,2,350400,203.38942307692307
9429,2015,2,460200,74.1875
9430,2015,2,350200,90.63636363636364
9431,2015,2,540500,86.03724137931034
9432,2015,2,440500,126.0625
9433,2015,2,441500,121.51282051282051
9434,2015,2,611000,297.87958115183244
9435,2015,2,411400,408.9714285714286
9436,2015,2,310000,214.62295081967213
9437,2015,2,361100,201.92344497607655
9438,2015,2,440200,212.07784431137725
9439,2015,2,430500,251.18716577540107
9440,2015,2,330600,185.19230769230768
9441,2015,2,440300,102.61538461538461
9443,2015,2,210100,668.572463768116
9444,2015,2,420300,249.23144104803492
9446,2015,2,130100,796.4285714285714
9447,2015,2,640200,729.0909090909091
9449,2015,2,230500,213.04182509505702
9450,2015,2,140600,702.6272727272727
9451,2015,2,220300,405.56756756756755
9452,2015,2,220700,336.6375
9453,2015,2,320500,215.6375
9454,2015,2,321300,285.09411764705885
9455,2015,2,341300,369.09090909090907
9456,2015,2,231200,255.90533980582524
9457,2015,2,421300,258.4065934065934
9458,2015,2,510900,204.8235294117647
9459,2015,2,654200,154.1626617375231
9461,2015,2,331000,134.6172839506173
9462,2015,2,140100,955.625
9463,2015,2,370900,691.275
9464,2015,2,321200,253.39622641509433
9465,2015,2,130200,605.4883720930233
9466,2015,2,120000,553.938596491228
9468,2015,2,620500,412.6923076923077
9469,2015,2,211200,510.00694444444446
9471,2015,2,220500,465.8809523809524
9472,2015,2,150500,357.13574660633486
9473,2015,2,610200,469.6216216216216
9474,2015,2,340700,319.13793103448273
9475,2015,2,520600,198.72619047619048
9477,2015,2,650400,182.31662269129288
9480,2015,2,371000,322.1
9481,2015,2,370700,700.0130718954248
9482,2015,2,610500,502.0314960629921
9483,2015,2,330300,126.76699029126213
9485,2015,2,532600,156.57347670250897
9486,2015,2,150300,796.875
9487,2015,2,150900,415.78875638841566
9488,2015,2,650100,271.2258064516129
9489,2015,2,320200,240.17777777777778
9490,2015,2,340200,266.4074074074074
9491,2015,2,640300,347.23837209302326
9492,2015,2,450400,202.3963963963964
9495,2015,2,420100,272.3125
9496,2015,2,620600,558.9584569732938
9497,2015,2,610100,392.9306930693069
9498,2015,2,630100,302.7631578947368
9499,2015,2,532800,139.75147928994082
9500,2015,2,152500,411.164298401421
9502,2015,2,421200,232.30769230769232
9503,2015,2,610400,465.34653465346537
9504,2015,2,810000,112.42857142857143
9505,2015,2,430300,253.04444444444445
9506,2015,2,433100,172.10884353741497
9507,2015,2,420600,275.4864864864865
9508,2015,2,420900,254.7471264367816
9509,2015,2,140900,707.5598455598456
9510,2015,2,410700,598.1058823529412
9511,2015,2,360500,289.3
9512,2015,2,411500,258.9944751381216
9513,2015,2,130500,800.7857142857143
9514,2015,2,152200,185.95638629283488
9515,2015,2,320300,458.23636363636365
9516,2015,2,411000,507.44897959183675
9517,2015,2,341800,201.51260504201682
9518,2015,2,511800,186.75886524822695
9519,2015,2,370600,412.5036496350365
9520,2015,2,610600,454.2
9521,2015,2,222400,313.19166666666666
9522,2015,2,320900,234.73758865248226
9523,2015,2,321000,248.52542372881356
9524,2015,2,441700,146.875
9525,2015,2,140300,789.1739130434783
9526,2015,2,230700,143.7367088607595
9527,2015,2,654000,218.3132137030995
9528,2015,2,511500,225.26771653543307
9529,2015,2,420500,248.43283582089552
9530,2015,2,360900,232.18713450292398
9531,2015,2,430900,248.52173913043478
9532,2015,2,640100,631.1304347826087
9533,2015,2,360600,240.61764705882354
9534,2015,2,210800,531.1481481481482
9535,2015,2,431100,218.01990049751242
9536,2015,2,610800,389.240990990991
9537,2015,2,450900,225.58928571428572
9538,2015,2,632700,137.5632470119522
9539,2015,2,530400,175.52
9540,2015,2,430600,240.7826086956522
9541,2015,2,445300,217.0
9542,2015,2,140800,806.950354609929
9543,2015,2,370400,622.439024390244
9544,2015,2,440800,115.7872340425532
9545,2015,2,430800,155.7888888888889
9546,2015,2,130700,396.2358974358974
9547,2015,2,620700,455.0753768844221
9548,2015,2,350600,133.67592592592592
9549,2015,2,220100,440.0747330960854
9550,2015,2,430100,243.651376146789
9551,2015,2,140400,753.5390070921986
9552,2015,2,530600,247.18627450980392
9553,2015,2,441200,219.48507462686567
