,year,month,adm_code,co
8335,2014,11,370200,101.94594594594595
8336,2014,11,441800,140.24852071005918
8337,2014,11,621000,140.2619926199262
8340,2014,11,530300,111.25096525096525
8341,2014,11,330800,89.12658227848101
8342,2014,11,350500,71.72164948453609
8343,2014,11,540200,97.02564102564102
8344,2014,11,371100,137.71698113207546
8345,2014,11,411200,181.20212765957447
8346,2014,11,350400,86.63942307692308
8347,2014,11,460200,62.94444444444444
8348,2014,11,350200,58.61538461538461
8349,2014,11,540500,104.27510316368638
8350,2014,11,440500,84.45
8351,2014,11,441500,87.91111111111111
8352,2014,11,611000,146.35078534031413
8353,2014,11,411400,166.3047619047619
8354,2014,11,310000,73.46153846153847
8355,2014,11,361100,90.1866028708134
8356,2014,11,440200,122.35928143712574
8357,2014,11,430500,149.09625668449198
8358,2014,11,330600,113.9873417721519
8359,2014,11,440300,84.27777777777777
8361,2014,11,210100,150.6231884057971
8362,2014,11,420300,130.58515283842794
8364,2014,11,130100,223.57823129251702
8365,2014,11,640200,104.79545454545455
8367,2014,11,230500,119.30798479087453
8368,2014,11,140600,172.1
8369,2014,11,220300,113.72072072072072
8370,2014,11,220700,102.675
8371,2014,11,320500,101.96341463414635
8372,2014,11,321300,129.1764705882353
8373,2014,11,341300,143.45454545454547
8374,2014,11,231200,79.05097087378641
8375,2014,11,421300,133.4945054945055
8376,2014,11,510900,84.58823529411765
8377,2014,11,654200,137.71217712177122
8379,2014,11,331000,95.4090909090909
8380,2014,11,140100,190.40277777777777
8381,2014,11,370900,196.3875
8382,2014,11,321200,111.11111111111111
8383,2014,11,130200,204.85714285714286
8384,2014,11,120000,180.4206349206349
8386,2014,11,620500,144.52447552447552
8387,2014,11,211200,140.27083333333334
8389,2014,11,220500,117.70238095238095
8390,2014,11,150500,95.82202111613876
8391,2014,11,610200,169.32432432432432
8392,2014,11,340700,115.58620689655173
8393,2014,11,520600,126.5
8395,2014,11,650400,146.02374670184696
8398,2014,11,371000,101.60377358490567
8399,2014,11,370700,149.58860759493672
8400,2014,11,610500,159.8188976377953
8401,2014,11,330300,93.125
8403,2014,11,532600,96.87455197132617
8404,2014,11,150300,89.3125
8405,2014,11,150900,130.39522998296422
8406,2014,11,650100,144.20645161290324
8407,2014,11,320200,127.0
8408,2014,11,340200,126.55555555555556
8409,2014,11,640300,117.95348837209302
8410,2014,11,450400,130.47747747747746
8413,2014,11,420100,129.4375
8414,2014,11,620600,128.26706231454006
8415,2014,11,610100,165.74257425742573
8416,2014,11,630100,141.8815789473684
8417,2014,11,532800,73.84023668639053
8418,2014,11,152500,116.64653641207815
8420,2014,11,421200,120.32967032967034
8421,2014,11,610400,163.62376237623764
8422,2014,11,810000,70.9090909090909
8423,2014,11,430300,136.24444444444444
8424,2014,11,433100,164.76190476190476
8425,2014,11,420600,130.82702702702701
8426,2014,11,420900,135.11494252873564
8427,2014,11,140900,176.36293436293437
8428,2014,11,410700,208.4470588235294
8429,2014,11,360500,97.96666666666667
8430,2014,11,411500,130.69060773480663
8431,2014,11,130500,225.47619047619048
8432,2014,11,152200,77.0233644859813
8433,2014,11,320300,150.94545454545454
8434,2014,11,411000,188.6734693877551
8435,2014,11,341800,101.3529411764706
8436,2014,11,511800,88.45390070921985
8437,2014,11,370600,121.14492753623189
8438,2014,11,610600,164.01066666666668
8439,2014,11,222400,96.76458333333333
8440,2014,11,320900,94.31292517006803
8441,2014,11,321000,110.11864406779661
8442,2014,11,441700,113.73913043478261
8443,2014,11,140300,243.7173913043478
8444,2014,11,230700,53.483544303797466
8445,2014,11,654000,141.7063621533442
8446,2014,11,511500,89.44094488188976
8447,2014,11,420500,127.85074626865672
8448,2014,11,360900,99.0233918128655
8449,2014,11,430900,154.28695652173914
8450,2014,11,640100,129.0
8451,2014,11,360600,95.73529411764706
8452,2014,11,210800,137.82456140350877
8453,2014,11,431100,141.45273631840797
8454,2014,11,610800,145.8581081081081
8455,2014,11,450900,124.97321428571429
8456,2014,11,632700,126.60557768924303
8457,2014,11,530400,103.024
8458,2014,11,430600,126.90579710144928
8459,2014,11,445300,141.1304347826087
8460,2014,11,140800,197.33333333333334
8461,2014,11,370400,140.390243902439
8462,2014,11,440800,102.6355140186916
8463,2014,11,430800,152.38888888888889
8464,2014,11,130700,151.4051282051282
8465,2014,11,620700,102.80904522613065
8466,2014,11,350600,80.70175438596492
8467,2014,11,220100,109.52313167259787
8468,2014,11,430100,119.14678899082568
8469,2014,11,140400,265.16312056737587
8470,2014,11,530600,108.23039215686275
8471,2014,11,441200,134.03731343283582
8472,2014,11,321100,116.6842105263158
8473,2014,11,410100,219.22222222222223
8475,2014,11,442000,112.875
8476,2014,11,640500,121.82517482517483
8477,2014,11,500000,119.2007874015748
8478,2014,11,330900,27.714285714285715
8479,2014,11,411600,164.05084745762713
8480,2014,11,440400,104.54545454545455
8481,2014,11,430200,106.4020618556701
8482,2014,11,411700,146.5578231292517
8483,2014,11,512000,93.16
8484,2014,11,370300,240.33898305084745
8485,2014,11,510300,89.925
8486,2014,11,520300,95.23674911660777
8487,2014,12,513200,80.50375939849624
8488,2014,12,652900,158.2159420289855
8490,2014,12,152900,98.15115822536318
8491,2014,12,654300,146.18561151079138
8492,2014,12,542500,88.50814132104455
8493,2014,12,610900,149.2888888888889
8494,2014,12,340800,102.18604651162791
8495,2014,12,520400,86.01162790697674
8496,2014,12,410500,238.24657534246575
8497,2014,12,210300,164.59375
8498,2014,12,150800,108.36766809728184
8499,2014,12,652800,136.82564724919095
8500,2014,12,511900,121.33333333333333
8501,2014,12,220800,85.95622895622895
8503,2014,12,220600,108.26315789473684
8504,2014,12,620400,145.83417085427135
8505,2014,12,451000,99.23899371069183
8506,2014,12,340300,125.76271186440678
8507,2014,12,150200,176.46254071661238
8508,2014,12,610300,178.14207650273224
8509,2014,12,130600,256.95633187772927
8510,2014,12,530500,109.36309523809524
8512,2014,12,450500,100.66666666666667
8513,2014,12,110000,161.45977011494253
8515,2014,12,210500,174.86666666666667
8516,2014,12,520500,103.0524193548387
8517,2014,12,371600,227.39583333333334
8518,2014,12,341600,141.25925925925927
8519,2014,12,652700,162.1818181818182
8520,2014,12,130900,224.36428571428573
8521,2014,12,540300,141.80057803468208
8522,2014,12,652300,165.27185628742515
8524,2014,12,430700,150.79041916167665
8525,2014,12,320400,126.275
8526,2014,12,211300,130.47417840375587
8527,2014,12,445100,96.0
8528,2014,12,431000,130.55172413793105
8529,2014,12,510100,108.74074074074075
8530,2014,12,130800,120.31850117096019
8532,2014,12,341700,93.88461538461539
8533,2014,12,150400,102.18997912317327
8534,2014,12,451400,102.96774193548387
8535,2014,12,341100,114.7734375
8536,2014,12,532300,122.72373540856032
8537,2014,12,511700,127.57861635220125
8538,2014,12,532900,104.99604743083005
8539,2014,12,210200,88.56737588652483
8540,2014,12,230600,84.8406374501992
8541,2014,12,140200,169.01324503311258
8542,2014,12,232700,60.71528588098016
8543,2014,12,210600,150.8993710691824
8544,2014,12,460400,88.03333333333333
8545,2014,12,533100,100.64356435643565
8546,2014,12,510600,103.46428571428571
8547,2014,12,371400,203.69298245614036
8548,2014,12,533400,111.79069767441861
8550,2014,12,621100,160.25
8552,2014,12,441900,116.34782608695652
8553,2014,12,370500,168.65217391304347
8554,2014,12,150600,98.30540242557883
8555,2014,12,420700,123.13333333333334
8556,2014,12,422800,153.07079646017698
8557,2014,12,450600,101.14
8558,2014,12,440600,121.17647058823529
8559,2014,12,350100,75.04761904761905
8560,2014,12,210400,148.6694214876033
8561,2014,12,361000,94.05952380952381
8562,2014,12,210900,120.00847457627118
8563,2014,12,341200,132.2929292929293
8564,2014,12,623000,102.58011049723757
8565,2014,12,513300,109.29661016949153
8566,2014,12,360700,104.86324786324786
8567,2014,12,640400,137.36190476190475
8568,2014,12,511600,125.57377049180327
8569,2014,12,510800,108.46835443037975
8570,2014,12,440100,114.38983050847457
8571,2014,12,450800,120.29787234042553
8572,2014,12,520100,80.81428571428572
8573,2014,12,450300,123.55284552845528
8574,2014,12,632600,103.88567493112947
8575,2014,12,230100,93.59803921568627
8576,2014,12,650500,139.40290620871863
8577,2014,12,632200,102.6647564469914
8578,2014,12,630200,183.703125
8579,2014,12,460100,81.15
8580,2014,12,632500,86.73120728929385
8581,2014,12,632800,114.18500165180046
8582,2014,12,130400,241.23387096774192
8583,2014,12,610700,144.2846153846154
8584,2014,12,330100,95.89171974522293
8585,2014,12,340100,105.48148148148148
8586,2014,12,653200,124.4854407658556
8587,2014,12,451200,107.22297297297297
8588,2014,12,441600,106.74468085106383
8589,2014,12,371700,188.6386554621849
8590,2014,12,451100,127.28571428571429
8591,2014,12,410600,234.4
8592,2014,12,230400,66.48587570621469
8593,2014,12,231100,59.87727825030377
8594,2014,12,131100,234.03333333333333
8595,2014,12,430400,130.45
8596,2014,12,532500,123.09059233449477
8597,2014,12,150100,198.3388888888889
8598,2014,12,150700,72.34739847715736
8600,2014,12,211400,160.4513274336283
8601,2014,12,330500,112.2909090909091
8602,2014,12,431200,157.836
8603,2014,12,320800,126.42424242424242
8604,2014,12,340600,140.0
8605,2014,12,340400,111.24528301886792
8606,2014,12,421100,113.9079754601227
8607,2014,12,632300,94.87005649717514
8608,2014,12,341000,84.63333333333334
8609,2014,12,420200,112.47619047619048
8610,2014,12,441300,101.24489795918367
8611,2014,12,230300,106.37890625
8612,2014,12,360800,100.93103448275862
8613,2014,12,220200,96.27096774193548
8614,2014,12,370100,194.98019801980197
8615,2014,12,370800,173.4181818181818
8617,2014,12,230800,87.03341902313625
8618,2014,12,330400,87.91666666666667
8619,2014,12,620200,86.57142857142857
8620,2014,12,440700,119.1604938271605
8621,2014,12,410800,199.8780487804878
8622,2014,12,445200,108.84782608695652
8623,2014,12,620300,141.74358974358975
8624,2014,12,330700,114.32
8625,2014,12,210700,152.2233009708738
8626,2014,12,140500,236.4777777777778
8627,2014,12,140700,214.65662650602408
8628,2014,12,420800,131.36666666666667
8629,2014,12,421000,132.88636363636363
8630,2014,12,360200,87.52
8631,2014,12,360400,95.36312849162012
8632,2014,12,620900,107.90489589195273
8633,2014,12,653100,153.79026548672567
8634,2014,12,410200,181.05084745762713
8636,2014,12,650200,188.60919540229884
8637,2014,12,653000,152.81542699724517
8638,2014,12,530100,125.546875
8640,2014,12,540100,138.65328467153284
8641,2014,12,451300,115.7542372881356
8642,2014,12,620100,179.3984962406015
8643,2014,12,131000,227.62686567164178
8645,2014,12,511100,109.42372881355932
8646,2014,12,530700,109.28108108108108
8647,2014,12,331100,93.52201257861635
8648,2014,12,320700,142.40845070422534
8649,2014,12,513400,114.91743119266054
8650,2014,12,211000,198.8235294117647
8651,2014,12,220400,108.0
8652,2014,12,371500,223.1627906976744
8653,2014,12,540400,96.11632270168856
8654,2014,12,530900,118.06603773584905
8655,2014,12,141000,251.06341463414634
8657,2014,12,622900,185.08536585365854
8658,2014,12,371300,188.6549707602339
8660,2014,12,450200,112.51515151515152
8661,2014,12,341500,107.17931034482758
8662,2014,12,520200,111.80459770114942
8663,2014,12,350800,94.37426900584795
8664,2014,12,621200,147.77985074626866
8665,2014,12,431300,158.6883116883117
8666,2014,12,510500,90.66666666666667
8667,2014,12,410300,197.66883116883116
8668,2014,12,411100,140.30769230769232
8669,2014,12,141100,201.57476635514018
8670,2014,12,340500,117.78947368421052
8671,2014,12,440900,119.31632653061224
8672,2014,12,511400,112.734375
8673,2014,12,441400,108.15107913669065
8674,2014,12,510700,100.04712041884817
8675,2014,12,231000,93.93577981651376
8676,2014,12,540600,112.55172413793103
8677,2014,12,360100,89.8955223880597
8678,2014,12,511300,105.125
8679,2014,12,320100,110.22222222222223
8680,2014,12,450100,110.14948453608247
8681,2014,12,350700,87.13333333333334
8682,2014,12,320600,95.36559139784946
8683,2014,12,411300,147.61264822134387
8684,2014,12,511000,106.83018867924528
8685,2014,12,330200,108.875
8686,2014,12,350900,82.45299145299145
8687,2014,12,533300,96.96946564885496
8688,2014,12,510400,147.97222222222223
8689,2014,12,211100,146.925
8690,2014,12,410400,156.6103896103896
8691,2014,12,620800,170.16822429906543
8692,2014,12,360300,99.83783783783784
8693,2014,12,350300,67.19444444444444
8694,2014,12,410900,219.32558139534885
8695,2014,12,530800,111.62210796915167
8696,2014,12,230900,103.2258064516129
8697,2014,12,230200,72.27037773359841
8699,2014,12,522600,118.3956043956044
8700,2014,12,522700,86.88333333333334
8701,2014,12,522300,97.08
8702,2014,12,450700,110.45161290322581
8703,2014,12,130300,181.64634146341464
8704,2014,12,370200,115.07207207207207
8705,2014,12,441800,132.42011834319527
8706,2014,12,621000,149.1180811808118
8709,2014,12,530300,123.64864864864865
8710,2014,12,330800,94.0379746835443
8711,2014,12,350500,71.58762886597938
8712,2014,12,540200,106.03995229576626
8713,2014,12,371100,152.11320754716982
8714,2014,12,411200,195.2340425531915
8715,2014,12,350400,89.3798076923077
8716,2014,12,460200,74.0
8717,2014,12,350200,58.61538461538461
8718,2014,12,540500,112.06740027510317
8719,2014,12,440500,86.0
8720,2014,12,441500,88.77777777777777
8721,2014,12,611000,170.87958115183247
8722,2014,12,411400,163.40952380952382
8723,2014,12,310000,91.34615384615384
8724,2014,12,361100,90.66985645933015
8725,2014,12,440200,122.24550898203593
8726,2014,12,430500,151.1283422459893
8727,2014,12,330600,125.24050632911393
8728,2014,12,440300,87.5
8730,2014,12,210100,137.41304347826087
8731,2014,12,420300,145.94759825327512
8733,2014,12,130100,221.53061224489795
8734,2014,12,640200,101.68181818181819
8736,2014,12,230500,95.99239543726236
8737,2014,12,140600,173.11818181818182
8738,2014,12,220300,104.05405405405405
8739,2014,12,220700,97.27083333333333
8740,2014,12,320500,116.09756097560975
8741,2014,12,321300,140.71764705882353
8742,2014,12,341300,142.44444444444446
8743,2014,12,231200,76.33495145631068
8744,2014,12,421300,136.36263736263737
8745,2014,12,510900,101.50980392156863
8746,2014,12,654200,156.5618081180812
8748,2014,12,331000,107.69318181818181
8749,2014,12,140100,196.70833333333334
8750,2014,12,370900,190.7375
8751,2014,12,321200,124.37037037037037
8752,2014,12,130200,202.87755102040816
8753,2014,12,120000,194.18253968253967
8755,2014,12,620500,169.2097902097902
8756,2014,12,211200,125.47222222222223
8758,2014,12,220500,118.48214285714286
8759,2014,12,150500,89.56561085972851
8760,2014,12,610200,179.8108108108108
8761,2014,12,340700,111.0
8762,2014,12,520600,136.25595238095238
8764,2014,12,650400,177.58839050131925
8767,2014,12,371000,100.39622641509433
8768,2014,12,370700,153.87974683544303
8769,2014,12,610500,178.33858267716536
8770,2014,12,330300,101.78571428571429
8772,2014,12,532600,114.73118279569893
8773,2014,12,150300,87.125
8774,2014,12,150900,139.89608177172062
8775,2014,12,650100,185.03870967741935
8776,2014,12,320200,134.51111111111112
8777,2014,12,340200,119.11111111111111
8778,2014,12,640300,113.71511627906976
8779,2014,12,450400,121.61261261261261
8782,2014,12,420100,127.0
8783,2014,12,620600,132.2640949554896
8784,2014,12,610100,184.009900990099
8785,2014,12,630100,165.9078947368421
8786,2014,12,532800,86.94082840236686
8787,2014,12,152500,126.54262877442274
8789,2014,12,421200,117.67032967032966
8790,2014,12,610400,180.6039603960396
8791,2014,12,810000,75.72727272727273
8792,2014,12,430300,123.6
8793,2014,12,433100,185.85034013605443
8794,2014,12,420600,135.56216216216217
8795,2014,12,420900,133.82758620689654
8796,2014,12,140900,168.90347490347492
8797,2014,12,410700,208.57647058823528
8798,2014,12,360500,92.7
8799,2014,12,411500,125.92817679558011
8800,2014,12,130500,239.61111111111111
8801,2014,12,152200,77.42834890965732
8802,2014,12,320300,160.3909090909091
8803,2014,12,411000,163.79591836734693
8804,2014,12,341800,100.05042016806723
8805,2014,12,511800,94.0709219858156
8806,2014,12,370600,128.7391304347826
8807,2014,12,610600,187.25333333333333
8808,2014,12,222400,95.90625
8809,2014,12,320900,110.57142857142857
8810,2014,12,321000,117.0
8811,2014,12,441700,107.59420289855072
8812,2014,12,140300,174.6304347826087
8813,2014,12,230700,52.14683544303797
8814,2014,12,654000,155.00652528548125
8815,2014,12,511500,97.74015748031496
8816,2014,12,420500,139.56218905472636
8817,2014,12,360900,93.74853801169591
8818,2014,12,430900,156.26956521739132
8819,2014,12,640100,128.30434782608697
8820,2014,12,360600,94.70588235294117
8821,2014,12,210800,134.7719298245614
8822,2014,12,431100,141.69651741293532
8823,2014,12,610800,150.91666666666666
8824,2014,12,450900,120.80357142857143
8825,2014,12,632700,130.19770916334662
8826,2014,12,530400,128.24
8827,2014,12,430600,123.97101449275362
8828,2014,12,445300,119.5072463768116
8829,2014,12,140800,214.18439716312056
8830,2014,12,370400,145.8048780487805
8831,2014,12,440800,112.65420560747664
8832,2014,12,430800,193.8111111111111
8833,2014,12,130700,140.0025641025641
8834,2014,12,620700,106.53266331658291
8835,2014,12,350600,80.14912280701755
8836,2014,12,220100,104.31316725978648
8837,2014,12,430100,110.70642201834862
8838,2014,12,140400,241.12765957446808
8839,2014,12,530600,111.8970588235294
8840,2014,12,441200,118.96268656716418
8841,2014,12,321100,118.94736842105263
8842,2014,12,410100,203.93055555555554
8844,2014,12,442000,124.5625
8845,2014,12,640500,123.6993006993007
8846,2014,12,500000,129.01706036745406
8847,2014,12,330900,32.357142857142854
8848,2014,12,411600,151.83050847457628
8849,2014,12,440400,117.18181818181819
8850,2014,12,430200,104.26804123711341
8851,2014,12,411700,134.75510204081633
8852,2014,12,512000,106.6
8853,2014,12,370300,227.08474576271186
8854,2014,12,510300,106.625
8855,2014,12,520300,95.51590106007068
8856,2015,1,513200,93.61027568922306
8857,2015,1,652900,119.76304347826087
8859,2015,1,152900,103.7773851590106
8860,2015,1,654300,164.53956834532374
8861,2015,1,542500,89.23440860215054
8862,2015,1,610900,156.84444444444443
8863,2015,1,340800,138.34108527131784
8864,2015,1,520400,116.54651162790698
8865,2015,1,410500,248.24657534246575
8866,2015,1,210300,168.65625
8867,2015,1,150800,115.16309012875537
8868,2015,1,652800,133.71278317152104
8869,2015,1,511900,138.46491228070175
8870,2015,1,220800,86.35016835016835
8872,2015,1,220600,152.66842105263157
8873,2015,1,620400,142.97989949748742
8874,2015,1,451000,136.0062893081761
8875,2015,1,340300,123.08474576271186
8876,2015,1,150200,157.3029315960912
8877,2015,1,610300,188.91803278688525
8878,2015,1,130600,278.8646288209607
8879,2015,1,530500,116.88690476190476
8881,2015,1,450500,105.16666666666667
8882,2015,1,110000,194.75862068965517
8884,2015,1,210500,186.85555555555555
8885,2015,1,520500,109.04435483870968
8886,2015,1,371600,222.41666666666666
8887,2015,1,341600,121.32098765432099
8888,2015,1,652700,120.53818181818181
8889,2015,1,130900,232.57142857142858
8890,2015,1,540300,97.34104046242774
8891,2015,1,652300,200.74730538922157
8893,2015,1,430700,164.10778443113773
8894,2015,1,320400,138.175
8895,2015,1,211300,161.96244131455398
8896,2015,1,445100,102.60714285714286
8897,2015,1,431000,209.14367816091954
8898,2015,1,510100,123.4074074074074
8899,2015,1,130800,142.4215456674473
8901,2015,1,341700,105.0
8902,2015,1,150400,111.68893528183716
8903,2015,1,451400,130.3483870967742
8904,2015,1,341100,123.3046875
8905,2015,1,532300,118.36186770428016
8906,2015,1,511700,145.78616352201257
8907,2015,1,532900,95.3794466403162
8908,2015,1,210200,94.9645390070922
8909,2015,1,230600,92.72509960159363
8910,2015,1,140200,204.95364238410596
8911,2015,1,232700,64.19603267211203
8912,2015,1,210600,161.23899371069183
8913,2015,1,460400,84.53333333333333
8914,2015,1,533100,120.36633663366337
8915,2015,1,510600,118.05357142857143
8916,2015,1,371400,222.39473684210526
8917,2015,1,533400,104.85581395348837
8919,2015,1,621100,182.29255319148936
8921,2015,1,441900,111.08695652173913
8922,2015,1,370500,168.56521739130434
8923,2015,1,150600,133.36604189636162
8924,2015,1,420700,183.73333333333332
8925,2015,1,422800,141.73893805309734
8926,2015,1,450600,126.7
8927,2015,1,440600,127.0
8928,2015,1,350100,94.08571428571429
8929,2015,1,210400,190.70247933884298
8930,2015,1,361000,113.26785714285714
8931,2015,1,210900,154.77966101694915
8932,2015,1,341200,127.57575757575758
8933,2015,1,623000,132.65745856353593
8934,2015,1,513300,85.1864406779661
8935,2015,1,360700,133.92307692307693
8936,2015,1,640400,135.65714285714284
8937,2015,1,511600,145.14754098360655
8938,2015,1,510800,122.27848101265823
8939,2015,1,440100,121.47457627118644
8940,2015,1,450800,131.9787234042553
8941,2015,1,520100,99.07142857142857
8942,2015,1,450300,130.1341463414634
8943,2015,1,632600,78.87603305785125
8944,2015,1,230100,125.3578431372549
8945,2015,1,650500,151.01056803170408
8946,2015,1,632200,101.15186246418338
8947,2015,1,630200,182.859375
8948,2015,1,460100,78.65
8949,2015,1,632500,82.20045558086561
8950,2015,1,632800,91.69573835480674
8951,2015,1,130400,263.01612903225805
8952,2015,1,610700,156.5076923076923
8953,2015,1,330100,99.85350318471338
8954,2015,1,340100,126.5925925925926
8955,2015,1,653200,119.90945353011567
8956,2015,1,451200,134.2060810810811
8957,2015,1,441600,117.58156028368795
8958,2015,1,371700,189.58823529411765
8959,2015,1,451100,155.3047619047619
8960,2015,1,410600,223.3
8961,2015,1,230400,97.9774011299435
8962,2015,1,231100,69.7910085054678
8963,2015,1,131100,272.6
8964,2015,1,430400,148.44285714285715
8965,2015,1,532500,94.1219512195122
8966,2015,1,150100,198.18333333333334
8967,2015,1,150700,78.55456852791878
8969,2015,1,211400,157.27433628318585
8970,2015,1,330500,117.9090909090909
8971,2015,1,431200,137.156
8972,2015,1,320800,128.6161616161616
8973,2015,1,340600,120.21428571428571
8974,2015,1,340400,106.26415094339623
8975,2015,1,421100,156.30674846625766
8976,2015,1,632300,96.66666666666667
8977,2015,1,341000,71.23333333333333
8978,2015,1,420200,175.61904761904762
8979,2015,1,441300,103.79591836734694
8980,2015,1,230300,128.72265625
8981,2015,1,360800,125.50431034482759
8982,2015,1,220200,130.90645161290323
8983,2015,1,370100,214.02970297029702
8984,2015,1,370800,180.37272727272727
8986,2015,1,230800,111.62210796915167
8987,2015,1,330400,89.8125
8988,2015,1,620200,98.64285714285714
8989,2015,1,440700,122.8641975308642
8990,2015,1,410800,259.3414634146341
8991,2015,1,445200,114.3695652173913
8992,2015,1,620300,139.16666666666666
8993,2015,1,330700,120.45
8994,2015,1,210700,165.5728155339806
8995,2015,1,140500,247.14444444444445
8996,2015,1,140700,242.3012048192771
8997,2015,1,420800,183.21666666666667
8998,2015,1,421000,168.2348484848485
8999,2015,1,360200,92.26
9000,2015,1,360400,128.78212290502793
9001,2015,1,620900,106.13337084974677
9002,2015,1,653100,142.84778761061946
9003,2015,1,410200,199.23728813559322
9005,2015,1,650200,196.51724137931035
9006,2015,1,653000,137.53856749311294
9007,2015,1,530100,114.34375
9009,2015,1,540100,101.80656934306569
9010,2015,1,451300,128.75423728813558
9011,2015,1,620100,203.45112781954887
9012,2015,1,131000,237.50746268656715
9014,2015,1,511100,114.27118644067797
9015,2015,1,530700,107.02162162162162
9016,2015,1,331100,121.89308176100629
9017,2015,1,320700,126.43661971830986
9018,2015,1,513400,105.39082568807339
9019,2015,1,211000,209.7058823529412
9020,2015,1,220400,138.10526315789474
9021,2015,1,371500,233.7093023255814
9022,2015,1,540400,93.43151969981238
9023,2015,1,530900,136.19811320754718
9024,2015,1,141000,314.0048780487805
9026,2015,1,622900,229.3780487804878
9027,2015,1,371300,170.87134502923976
9029,2015,1,450200,122.56969696969696
9030,2015,1,341500,116.48965517241379
9031,2015,1,520200,106.75862068965517
9032,2015,1,350800,139.2982456140351
9033,2015,1,621200,114.48134328358209
9034,2015,1,431300,161.33766233766235
9035,2015,1,510500,110.73684210526316
9036,2015,1,410300,227.84415584415584
9037,2015,1,411100,188.46153846153845
9038,2015,1,141100,287.9485981308411
9039,2015,1,340500,149.18421052631578
9040,2015,1,440900,130.5612244897959
9041,2015,1,511400,115.921875
9042,2015,1,441400,117.10071942446044
9043,2015,1,510700,111.53403141361257
9044,2015,1,231000,116.31422018348624
9045,2015,1,540600,93.10050103153552
9046,2015,1,360100,117.2089552238806
9047,2015,1,511300,142.58333333333334
9048,2015,1,320100,135.9047619047619
9049,2015,1,450100,122.01030927835052
9050,2015,1,350700,125.95833333333333
9051,2015,1,320600,90.52688172043011
9052,2015,1,411300,167.44664031620553
9053,2015,1,511000,120.56603773584905
9054,2015,1,330200,94.92045454545455
9055,2015,1,350900,111.15384615384616
9056,2015,1,533300,97.09923664122137
9057,2015,1,510400,152.45833333333334
9058,2015,1,211100,165.3
9059,2015,1,410400,188.2987012987013
9060,2015,1,620800,208.18691588785046
9061,2015,1,360300,143.6216216216216
9062,2015,1,350300,81.44444444444444
9063,2015,1,410900,216.67441860465115
9064,2015,1,530800,103.60154241645245
9065,2015,1,230900,126.3225806451613
9066,2015,1,230200,91.73161033797217
9068,2015,1,522600,111.51282051282051
9069,2015,1,522700,101.52083333333333
9070,2015,1,522300,121.67333333333333
9071,2015,1,450700,127.09677419354838
9072,2015,1,130300,180.5487804878049
9073,2015,1,370200,116.87387387387388
9074,2015,1,441800,152.88165680473372
9075,2015,1,621000,220.38745387453875
9078,2015,1,530300,110.77220077220078
9079,2015,1,330800,108.72151898734177
9080,2015,1,350500,102.17525773195877
9081,2015,1,540200,109.33989266547407
9082,2015,1,371100,143.37735849056602
9083,2015,1,411200,222.2872340425532
9084,2015,1,350400,144.0
9085,2015,1,460200,72.77777777777777
9086,2015,1,350200,68.46153846153847
9087,2015,1,540500,118.58459422283356
9088,2015,1,440500,85.55
9089,2015,1,441500,92.64444444444445
9090,2015,1,611000,177.22513089005236
9091,2015,1,411400,142.26666666666668
9092,2015,1,310000,86.75641025641026
9093,2015,1,361100,98.50717703349282
9094,2015,1,440200,144.77245508982037
9095,2015,1,430500,143.40106951871658
9096,2015,1,330600,114.50632911392405
9097,2015,1,440300,81.5
9099,2015,1,210100,161.42028985507247
9100,2015,1,420300,115.8646288209607
9102,2015,1,130100,264.5034013605442
9103,2015,1,640200,127.52272727272727
9105,2015,1,230500,113.43726235741445
9106,2015,1,140600,192.72727272727272
9107,2015,1,220300,125.7927927927928
9108,2015,1,220700,110.74166666666666
9109,2015,1,320500,116.6829268292683
9110,2015,1,321300,137.85882352941175
9111,2015,1,341300,136.31313131313132
9112,2015,1,231200,99.2135922330097
9113,2015,1,421300,212.0879120879121
9114,2015,1,510900,121.86274509803921
9115,2015,1,654200,155.86531365313652
9117,2015,1,331000,95.7159090909091
9118,2015,1,140100,241.36111111111111
9119,2015,1,370900,199.75
9120,2015,1,321200,122.75925925925925
9121,2015,1,130200,199.56462585034015
9122,2015,1,120000,207.15873015873015
9124,2015,1,620500,138.71328671328672
9125,2015,1,211200,143.44444444444446
9127,2015,1,220500,175.52380952380952
9128,2015,1,150500,97.89894419306184
9129,2015,1,610200,238.40540540540542
9130,2015,1,340700,148.9655172413793
9131,2015,1,520600,121.19047619047619
9133,2015,1,650400,181.7730870712401
9136,2015,1,371000,100.9245283018868
9137,2015,1,370700,151.62025316455697
9138,2015,1,610500,244.95275590551182
9139,2015,1,330300,101.70535714285714
9141,2015,1,532600,105.52329749103943
9142,2015,1,150300,121.9375
9143,2015,1,150900,142.43441226575808
9144,2015,1,650100,213.94838709677418
9145,2015,1,320200,136.73333333333332
9146,2015,1,340200,152.11111111111111
9147,2015,1,640300,117.98837209302326
9148,2015,1,450400,158.27027027027026
9151,2015,1,420100,170.4375
9152,2015,1,620600,139.2225519287834
9153,2015,1,610100,210.76237623762376
9154,2015,1,630100,163.76315789473685
9155,2015,1,532800,94.6923076923077
9156,2015,1,152500,87.52486678507992
9158,2015,1,421200,169.41758241758242
9159,2015,1,610400,240.85148514851485
9160,2015,1,810000,66.72727272727273
9161,2015,1,430300,145.3111111111111
9162,2015,1,433100,145.42857142857142
9163,2015,1,420600,147.62702702702703
